card_number,valid_from,expiry,security_code,x-coordinate,y-coordinate,mean_amount,std_amount,mean_nb_tx_per_day,cust_id,card_type_id
5371822782489634,2022-02-01,2032-02-01,346,6.505159298527952,94.88855372533332,96.74,48.37,3.23,65,1
4053457861035798,2020-07-01,2030-07-01,279,15.16748797327512,31.172206779554823,28.61,14.3,2.98,115,5
4349852973561521,2019-06-01,2029-06-01,655,44.99436742688596,69.29089110247676,74.65,37.33,3.98,345,3
4986407905696594,2014-08-01,2024-08-01,713,61.94903460096145,46.34940438005724,41.08,20.54,3.45,846,10
2241927976178151,2020-01-01,2030-01-01,983,64.5572181427428,4.55851579486688,94.87,47.44,3.37,547,9
4912038187692081,2015-12-01,2025-12-01,832,60.96974251526159,69.96395696221217,84.62,42.31,3.21,397,2
5251553234159591,2020-07-01,2030-07-01,752,67.2702994208898,79.66813971913723,28.79,14.39,2.5,358,4
4904259792703358,2015-07-01,2025-07-01,110,88.87480798689772,95.56514982297534,86.9,43.45,3.24,917,8
2448694155945013,2015-01-01,2025-01-01,929,50.24272871663764,73.14863597031159,96.02,48.01,0.88,889,5
4061789320649698,2016-11-01,2026-11-01,578,76.17981913776973,38.65405068230279,53.57,26.79,1.97,591,7
2267226984858337,2016-06-01,2026-06-01,945,3.654966784809488,47.20669451099992,58.66,29.33,0.26,114,10
4351040961497313,2018-09-01,2028-09-01,391,59.31582190394682,5.3347996988897695,48.2,24.1,2.7,261,9
4447867428021880,2016-09-01,2026-09-01,63,36.66788797029814,39.09174268411623,97.76,48.88,3.82,582,2
4343596985045058,2019-11-01,2029-11-01,693,24.828747963084595,98.80139620654217,41.99,21.0,2.93,396,5
4619942376769459,2014-10-01,2024-10-01,966,90.28949951919871,85.22638743911814,68.44,34.22,2.37,230,9
4703491074065007,2017-03-01,2027-03-01,254,49.35465803401187,70.22587660316643,99.32,49.66,0.53,698,1
4508269582641866,2022-09-01,2032-09-01,656,40.68048009517236,32.82331056783394,48.13,24.07,3.05,788,10
2276257532603320,2016-07-01,2026-07-01,98,70.72386343133986,15.253904291426135,59.75,29.88,2.43,765,9
2715616420595568,2019-04-01,2029-04-01,749,38.55119047369223,34.03871042545057,56.43,28.21,0.62,654,9
5386746300099844,2016-08-01,2026-08-01,361,94.50240645805688,68.2540478767157,36.5,18.25,2.0,629,2
5540321153550518,2017-07-01,2027-07-01,321,64.55343564105223,15.577326058017016,56.97,28.48,0.35,369,9
4495788568557445,2017-03-01,2027-03-01,313,28.48404943774676,3.68869473545328,62.91,31.45,2.01,964,2
2718474225678719,2021-08-01,2031-08-01,882,18.40447720502135,75.64510879889119,50.05,25.02,0.9,189,10
2259135779083359,2013-06-01,2023-06-01,615,89.85606046748393,78.3198413298626,79.14,39.57,1.83,545,3
4447443096348078,2021-03-01,2031-03-01,50,34.73433262588427,89.98333456872724,7.07,3.54,2.66,155,10
2229270908144157,2015-12-01,2025-12-01,982,37.09410081577652,90.194019674915,81.64,40.82,3.94,20,3
2259134213882096,2013-08-01,2023-08-01,883,13.065234382346292,79.0509794274885,16.86,8.43,3.18,517,4
4054647548954788,2021-03-01,2031-03-01,698,67.69407829968374,83.79083748518036,86.58,43.29,2.99,282,5
4795074071732792,2022-04-01,2032-04-01,59,85.0574528015116,20.15283780063129,93.77,46.88,2.76,725,4
2260039101933538,2022-02-01,2032-02-01,922,31.37031247571562,63.56453219526132,38.82,19.41,0.59,414,6
2403686050630669,2016-12-01,2026-12-01,605,92.05358851025548,1.2003027272682545,57.52,28.76,2.96,775,1
4217508019630451,2016-03-01,2026-03-01,69,68.80455570741289,12.038757878908902,94.16,47.08,0.72,580,4
4053789318692890,2021-01-01,2031-01-01,284,1.3682414760681103,8.159872000483837,29.57,14.79,0.11,706,4
2487520702042628,2013-03-01,2023-03-01,197,4.157895984659376,49.81299435480424,70.48,35.24,1.01,296,7
4669063224815540,2015-08-01,2025-08-01,34,39.95187845869348,32.679470585777736,6.03,3.02,3.31,380,1
4199488375503752,2022-06-01,2032-06-01,997,1.3094456588333636,66.35373720167107,21.91,10.96,3.84,493,9
2247729420954813,2017-07-01,2027-07-01,973,78.86149646724064,51.72690564416094,46.82,23.41,0.59,772,1
4763715398854721,2021-07-01,2031-07-01,123,23.74334683748063,51.23637775457907,14.9,7.45,1.54,109,6
4241074027406756,2021-07-01,2031-07-01,267,60.32130620995043,7.971507318728499,69.9,34.95,3.73,802,7
5160053131220687,2014-10-01,2024-10-01,558,86.1369996363436,84.6514338690278,92.3,46.15,1.01,493,10
4801845146270484,2015-12-01,2025-12-01,814,45.6069984217036,78.51759613930136,23.97,11.98,2.06,333,2
4088983057488391,2020-12-01,2030-12-01,418,9.842418910136876,95.67204338893498,61.94,30.97,2.91,588,9
2256773782639826,2014-02-01,2024-02-01,465,52.965057835600646,24.18522909004517,13.84,6.92,3.59,757,6
4344565574313291,2014-10-01,2024-10-01,212,10.178247262040374,15.285913918433202,28.37,14.19,0.64,953,5
4794695489952993,2021-05-01,2031-05-01,877,34.588305695295674,62.091551776747714,9.35,4.67,3.49,143,3
4107051843905529,2022-11-01,2032-11-01,580,12.292067846538757,88.86590802653987,52.79,26.39,1.8,462,7
2304223253672940,2019-12-01,2029-12-01,671,66.75577385210272,17.231987120162984,23.27,11.63,0.16,890,7
4710123296151205,2017-06-01,2027-06-01,850,47.54757152327337,84.90980199586761,41.42,20.71,0.67,174,3
4192596790898438,2020-03-01,2030-03-01,998,23.81466536656963,90.84345518793752,49.47,24.73,1.87,470,8
5485374741124905,2016-07-01,2026-07-01,521,18.656702405130577,28.50951686938471,21.47,10.73,3.59,476,9
2703675901779152,2015-06-01,2025-06-01,446,3.9361879819729495,2.184671198620181,78.58,39.29,0.54,876,7
5319642585626140,2022-08-01,2032-08-01,153,6.90075926128163,94.0784520503108,53.16,26.58,1.64,936,5
5182677345401933,2022-01-01,2032-01-01,26,7.276300636419353,82.18600592903562,72.09,36.05,0.33,330,9
2276620563411154,2018-08-01,2028-08-01,34,55.975568363838256,52.73996221226764,73.34,36.67,3.56,644,2
4862415027456440,2017-05-01,2027-05-01,856,62.3859324676573,45.17676787372291,60.73,30.36,0.67,884,5
4970519582632805,2017-09-01,2027-09-01,485,25.87116421554409,43.44033190066098,73.73,36.87,0.04,974,10
5483611338926081,2020-12-01,2030-12-01,882,67.54560453364256,39.60009663856152,17.64,8.82,0.63,450,4
4290193588953699,2013-06-01,2023-06-01,261,55.37114853580112,54.1704812410004,77.38,38.69,3.33,810,3
4084639756154700,2019-01-01,2029-01-01,549,8.603215703294321,5.702691400361937,15.02,7.51,2.34,116,1
2720961327303465,2014-07-01,2024-07-01,562,49.38140404569287,38.76488054556471,65.11,32.55,2.82,729,8
4388503423622031,2016-03-01,2026-03-01,474,40.14617790890432,33.80844093662614,17.05,8.53,1.57,707,6
2708107983342332,2020-09-01,2030-09-01,209,39.80052929545028,30.29157288331926,11.24,5.62,0.91,1000,6
5562942066154982,2013-05-01,2023-05-01,851,58.80004634296285,35.31028889383895,80.98,40.49,2.22,643,4
4762914304913413,2013-03-01,2023-03-01,389,11.93810113381968,32.784283788581824,82.5,41.25,2.39,739,9
5376936763201639,2015-11-01,2025-11-01,870,3.142918568673425,63.64104112637804,34.86,17.43,2.03,73,10
5294318143966612,2016-08-01,2026-08-01,473,14.002409755331769,27.68143077913058,97.3,48.65,1.33,411,8
5246152654610338,2022-11-01,2032-11-01,378,96.582216115322,43.2497878330132,34.62,17.31,2.02,961,5
2652008943468108,2019-04-01,2029-04-01,485,60.05943333606173,51.567942769649775,92.34,46.17,1.99,273,3
4960275233438363,2017-05-01,2027-05-01,41,1.80065556004545,96.2810357074026,74.03,37.02,1.22,556,2
4268768118071563,2019-01-01,2029-01-01,620,14.224936868719617,12.138493942242889,33.81,16.91,0.4,360,2
2720986162299916,2014-09-01,2024-09-01,914,23.22126951468173,89.95745732745685,41.47,20.73,2.17,631,9
4907551545260752,2020-05-01,2030-05-01,999,91.28008004078616,61.0363007818157,56.91,28.45,1.0,374,6
5213249519350016,2014-10-01,2024-10-01,546,82.18393227529025,64.63099336573814,66.5,33.25,0.51,973,1
4845762055543843,2013-12-01,2023-12-01,460,85.12069140487687,49.51465270139743,50.66,25.33,2.37,259,4
5234471349361832,2015-06-01,2025-06-01,421,9.02897700544083,83.5302495589238,35.47,17.73,0.75,515,5
4439164970169345,2015-02-01,2025-02-01,929,2.2425889162055124,36.04268271414861,79.46,39.73,2.26,149,8
4414596422971258,2015-06-01,2025-06-01,967,77.38796557301563,60.19234310151316,89.79,44.9,1.77,726,10
2257439742925015,2013-10-01,2023-10-01,587,70.11395944174737,68.01118854469726,43.77,21.89,0.06,613,10
4099621836677192,2019-05-01,2029-05-01,666,46.03553731348269,70.96713435045244,98.45,49.23,0.2,442,4
2494064531579055,2020-10-01,2030-10-01,191,44.90785141348759,57.761308063713365,59.24,29.62,1.33,76,3
4184462671462838,2014-02-01,2024-02-01,435,13.347997241594378,8.060151375712465,74.15,37.08,1.99,39,9
4339439457039430,2021-08-01,2031-08-01,40,71.40527233781268,9.13914863317764,23.93,11.96,3.51,367,10
4976405356707896,2020-10-01,2030-10-01,755,53.83949792869577,99.21356394785828,86.47,43.23,0.39,621,10
2266723248763296,2013-07-01,2023-07-01,927,25.76828885112137,46.26229567393163,87.49,43.74,2.91,732,3
4527810558000277,2015-12-01,2025-12-01,214,44.41035569066186,53.187176650501655,87.99,43.99,3.98,219,9
5532748979177631,2017-01-01,2027-01-01,427,99.03323037936484,2.5769598764351143,62.34,31.17,2.64,628,2
4074290695222331,2019-11-01,2029-11-01,931,44.79716563821899,40.547167633041845,98.49,49.24,1.17,662,7
2465636004125774,2020-10-01,2030-10-01,118,37.21670238375133,43.2076882944196,46.74,23.37,2.45,437,10
2271905348640101,2018-01-01,2028-01-01,246,3.897932066113041,66.6847391305658,35.69,17.84,3.59,666,8
5536629946804430,2020-03-01,2030-03-01,995,76.07850486168974,56.12771975694962,78.24,39.12,1.98,527,9
4485142025936457,2013-09-01,2023-09-01,282,63.06352949830804,43.01427320968263,46.59,23.3,1.24,480,8
2315473156639796,2016-01-01,2026-01-01,551,86.16648846991009,57.71170823879065,89.61,44.8,2.39,214,3
5469666725214523,2020-03-01,2030-03-01,471,72.93447940879963,96.68454997992852,26.31,13.15,2.65,822,10
4906053088684309,2015-07-01,2025-07-01,116,42.906236930266594,27.59226943805469,78.02,39.01,0.91,868,5
5319360060827709,2018-05-01,2028-05-01,646,59.64670754135437,81.43839206690815,41.3,20.65,0.53,131,4
4924075818141241,2020-07-01,2030-07-01,826,95.4865280663194,73.78969166957685,57.66,28.83,2.45,16,9
4883636885016274,2019-10-01,2029-10-01,292,64.04472739932528,31.416206383697208,96.01,48.01,0.13,79,1
2596024257033320,2018-09-01,2028-09-01,945,69.29202292247886,98.73684723122,26.39,13.2,2.65,450,2
2443509528895940,2021-01-01,2031-01-01,39,71.04218150124117,41.89236247929187,54.14,27.07,0.34,374,9
4548687403450542,2015-01-01,2025-01-01,566,37.46126146264712,62.58599157142364,52.8,26.4,3.43,674,6
2716120878057212,2018-12-01,2028-12-01,149,12.786680122241757,76.55467505158609,5.0,2.5,1.67,509,8
2290757898497490,2020-07-01,2030-07-01,990,88.65954415023984,41.09425523501099,62.41,31.2,2.52,486,4
4443240061572763,2022-05-01,2032-05-01,297,73.65352283347926,88.29938248297731,24.25,12.12,2.35,854,8
4836134074517136,2016-06-01,2026-06-01,959,12.804583895777244,15.190269351229436,18.19,9.1,2.56,945,5
4538495163211191,2020-08-01,2030-08-01,871,16.749108909410772,14.727556355209092,97.44,48.72,3.04,446,5
2277150997683896,2013-02-01,2023-02-01,309,98.4669739524508,93.73880664971188,9.1,4.55,0.66,339,1
5190016356407234,2015-03-01,2025-03-01,472,57.19958782835928,80.54323292999864,77.22,38.61,0.62,992,1
4858001873143914,2018-06-01,2028-06-01,114,27.869431592852575,95.887187319041,18.57,9.29,2.32,60,7
4641849378467903,2021-06-01,2031-06-01,701,17.90316374415838,79.75140452964858,69.37,34.69,2.19,176,3
4059802602944200,2016-11-01,2026-11-01,158,73.85460533969635,6.379455625359787,41.79,20.89,1.13,317,9
5113712436585858,2019-07-01,2029-07-01,423,34.39576865576856,73.30001072226231,67.57,33.78,3.73,950,4
4191818281979316,2020-04-01,2030-04-01,477,4.389994264300512,16.574977982015593,47.33,23.66,0.84,511,3
2720947174648870,2020-05-01,2030-05-01,190,4.077514155476392,59.08929431882418,69.37,34.69,0.07,965,8
2270221816981410,2016-10-01,2026-10-01,447,16.61849996097492,33.27294765103791,94.29,47.15,1.37,236,8
4813235707139847,2022-05-01,2032-05-01,228,94.70906671085191,49.62587528823615,41.15,20.57,0.65,963,6
4865237772966564,2016-02-01,2026-02-01,370,31.49184445888957,9.664483428775227,21.81,10.9,3.95,545,4
2720949708905834,2020-03-01,2030-03-01,683,27.52391810370083,70.94388646339748,30.79,15.39,3.62,225,3
5162003638564614,2017-09-01,2027-09-01,974,57.56652529974197,12.611532237541056,60.26,30.13,3.07,610,7
4392013546212763,2013-01-01,2023-01-01,250,27.528821345186017,15.620656868662197,65.41,32.7,2.4,132,7
4244510762268387,2022-06-01,2032-06-01,516,89.00053418175663,33.79951568515358,40.68,20.34,0.38,977,6
2260571446956741,2013-10-01,2023-10-01,687,91.5289940379274,26.56855648662635,90.1,45.05,0.41,34,3
2239970469472586,2021-02-01,2031-02-01,844,99.13279015642206,54.44823328002629,96.46,48.23,0.3,597,8
5481045024373617,2018-10-01,2028-10-01,873,9.142199181713815,62.56819122613526,57.3,28.65,1.63,421,8
5181896558344561,2019-10-01,2029-10-01,229,19.495827149863054,50.49114512501392,78.03,39.02,0.25,785,4
4894589626838489,2021-08-01,2031-08-01,763,15.174291295305242,59.7808013401514,68.15,34.08,1.68,554,6
4736060148860841,2013-10-01,2023-10-01,793,79.62414505413685,27.194603941844875,70.77,35.38,1.06,656,3
2260489332614540,2016-07-01,2026-07-01,79,54.02994067614997,85.11507354259817,95.98,47.99,2.26,832,4
2250658387272584,2014-01-01,2024-01-01,225,82.86529061182893,78.34695600492677,31.32,15.66,3.76,117,3
4274392255174197,2016-01-01,2026-01-01,581,45.53949052479408,51.801534890851975,5.71,2.85,1.69,827,4
2248935953828048,2012-12-01,2022-12-01,561,48.31808633136685,83.82304210818006,39.33,19.66,3.44,725,5
4235697252175254,2013-11-01,2023-11-01,74,46.20058036441327,94.72833396118152,19.57,9.79,2.34,417,7
2500046661459010,2014-11-01,2024-11-01,79,5.034952696935324,5.276525785960262,70.74,35.37,1.83,866,6
4446746215958416,2021-03-01,2031-03-01,491,29.785939839021125,78.00480870400435,49.8,24.9,0.91,15,2
4624672879916090,2014-01-01,2024-01-01,141,81.46710047099891,61.18310201032215,40.48,20.24,1.02,126,2
2286985700272068,2016-04-01,2026-04-01,459,70.90462617224327,10.687692309474384,58.89,29.45,1.03,152,9
2297076604641975,2021-06-01,2031-06-01,575,96.60475051286772,76.1037790250783,95.32,47.66,2.81,319,10
4983248262925181,2021-12-01,2031-12-01,125,26.70282701694213,87.8629986355158,80.76,40.38,2.63,745,6
4756569764878494,2020-03-01,2030-03-01,224,10.671181910235427,64.95560067569618,87.46,43.73,3.31,505,2
2259021158693804,2019-07-01,2029-07-01,868,66.51972206962002,52.30654247691193,39.09,19.55,3.51,548,7
4907258733930499,2016-03-01,2026-03-01,665,11.98910934727121,73.49258473948942,55.49,27.75,1.15,997,7
4641118242241245,2019-11-01,2029-11-01,209,2.5811906949486985,13.516628915482276,96.5,48.25,2.2,823,7
4792651732816297,2014-05-01,2024-05-01,87,26.7997266884378,91.22082367815256,65.15,32.58,2.88,993,4
4290477425859171,2021-04-01,2031-04-01,932,49.88956645359419,1.2103116776107423,5.86,2.93,1.43,953,3
5464455618579068,2017-12-01,2027-12-01,771,66.92002629380784,82.92867993167555,88.5,44.25,2.29,861,8
5234764472649084,2015-05-01,2025-05-01,771,16.07598960483082,81.79670241190622,84.05,42.02,2.03,242,9
5163250313928049,2021-12-01,2031-12-01,502,57.931340278846086,88.90006108146659,59.08,29.54,2.53,45,4
4668113397367075,2015-03-01,2025-03-01,173,86.70116069106004,66.9268291750835,47.57,23.79,1.95,142,4
5536519941013725,2014-06-01,2024-06-01,510,11.203890216805236,39.78555990457416,97.1,48.55,3.46,111,5
5540778487392851,2018-06-01,2028-06-01,749,35.462215764077655,28.723899165408174,33.15,16.57,0.93,210,7
2268177665586854,2014-11-01,2024-11-01,276,78.84473432532987,66.49849034759953,29.73,14.87,3.63,354,10
5226270664890080,2015-12-01,2025-12-01,484,41.54430005920896,2.4005044844888856,36.86,18.43,0.71,851,3
4562422010276218,2015-04-01,2025-04-01,679,26.899340443509768,79.75591006371882,34.48,17.24,1.82,164,8
4624843379766273,2013-12-01,2023-12-01,511,60.36372005593751,7.697946706496628,12.18,6.09,3.81,570,3
2697028385786525,2020-09-01,2030-09-01,858,79.15790437258485,78.96181427945538,13.66,6.83,1.98,675,3
4818451848947692,2021-02-01,2031-02-01,357,33.424389081696084,77.09122037458219,15.13,7.57,0.3,562,2
2502672885744891,2013-09-01,2023-09-01,612,24.966800885918595,48.942496364314046,26.01,13.01,3.95,591,6
2270029218515698,2014-08-01,2024-08-01,545,53.25894325515858,5.182353682242691,36.98,18.49,0.54,397,5
5562174596158651,2021-03-01,2031-03-01,809,64.20316461542878,8.413996499504883,20.35,10.18,3.59,93,8
4153534660756995,2017-03-01,2027-03-01,494,80.23960305536325,86.14180460955174,18.04,9.02,3.81,990,1
4535560932048993,2020-01-01,2030-01-01,423,58.3656111850872,7.773463696498483,97.57,48.78,3.94,519,3
2709003010272403,2018-04-01,2028-04-01,593,15.445974722332378,2.544775990575088,66.35,33.17,2.55,305,5
4723034202847197,2013-03-01,2023-03-01,172,8.061540516960175,93.95685890251656,76.74,38.37,2.35,590,10
2248430894870606,2018-06-01,2028-06-01,664,52.70414639116516,42.60833838903715,17.42,8.71,3.55,589,7
2263626204439731,2019-03-01,2029-03-01,971,61.09809888509917,41.10284698067047,84.79,42.4,3.6,368,2
2711961276620803,2021-12-01,2031-12-01,203,35.69824294686639,63.47441411040296,22.71,11.36,3.0,646,3
5115819956046613,2022-06-01,2032-06-01,398,99.66368370739052,55.543170560262745,78.05,39.02,3.78,837,7
2269668349604781,2018-03-01,2028-03-01,217,61.27958355365104,93.84821582141548,67.87,33.94,0.31,940,6
4928787570302938,2013-03-01,2023-03-01,112,68.34294151572705,59.36846199087332,76.71,38.35,1.24,550,8
4523941209447726,2019-04-01,2029-04-01,903,67.17088592440608,72.93098004772062,59.63,29.82,0.83,439,7
2701053912878847,2022-02-01,2032-02-01,699,75.72829782755008,89.79646468477885,12.99,6.5,1.57,931,5
2457454492054898,2017-09-01,2027-09-01,453,7.489584200198374,10.616035354746725,84.56,42.28,0.96,912,6
5540662834633482,2022-02-01,2032-02-01,933,9.914611227762393,62.29540441833817,47.45,23.73,3.11,231,1
4196106462879231,2016-01-01,2026-01-01,648,31.61561049767505,50.723480868839246,8.95,4.47,0.59,145,7
2298459090225991,2022-09-01,2032-09-01,663,26.5046428325004,2.094496103091281,12.81,6.41,3.87,269,5
4221626549633086,2016-03-01,2026-03-01,344,80.96750362658894,95.05328209544088,7.1,3.55,3.93,168,7
4198554601585177,2017-11-01,2027-11-01,328,52.64026609361133,73.15895217553319,12.75,6.38,0.24,843,3
5382683230358921,2022-06-01,2032-06-01,880,99.3255015422964,4.491129899561585,77.3,38.65,1.49,247,6
4626481638493682,2013-10-01,2023-10-01,635,41.11272782593792,23.43250656505268,6.87,3.44,3.52,837,1
5146184992618914,2017-09-01,2027-09-01,117,45.08393714041321,11.323804584075525,98.56,49.28,3.36,988,10
4774969033373632,2018-02-01,2028-02-01,669,6.665204056068996,51.84080219452041,19.27,9.63,2.95,158,3
2221073024266245,2022-09-01,2032-09-01,753,29.48172383467669,35.45482088286074,58.64,29.32,1.01,725,10
5517762534929294,2022-04-01,2032-04-01,316,91.2363345616691,21.066218900566657,64.18,32.09,2.53,797,8
4322399821374559,2020-01-01,2030-01-01,114,86.46589218581401,15.492531114344263,12.86,6.43,1.94,21,2
4693265732759983,2013-07-01,2023-07-01,111,15.727320817971536,30.978785920909925,32.55,16.27,3.49,999,6
4276729350979343,2017-07-01,2027-07-01,212,25.74792164924693,13.566146716037776,29.7,14.85,1.54,648,9
2517173189397497,2013-01-01,2023-01-01,961,5.784444944716061,95.77898009882038,94.56,47.28,3.14,80,5
5496565234138990,2017-10-01,2027-10-01,43,18.45210193563773,20.93493233367103,40.19,20.09,1.94,914,6
2230876123859515,2017-03-01,2027-03-01,346,12.600202786399429,19.64192158720174,95.39,47.7,0.7,345,7
2427422091241866,2015-10-01,2025-10-01,104,94.30758377447076,24.069271183250496,16.54,8.27,0.79,323,1
2701159485340014,2016-01-01,2026-01-01,762,90.88264977168625,76.04000672874827,69.26,34.63,1.2,197,5
4204413845960948,2019-01-01,2029-01-01,449,16.002493646319405,2.335209632818591,76.84,38.42,1.83,851,8
4296914336299943,2019-04-01,2029-04-01,645,41.83895333783335,35.781124933559305,61.41,30.7,2.3,848,9
4894905807787958,2020-01-01,2030-01-01,544,77.98509888933498,3.9618825348357145,50.65,25.32,0.42,436,6
4791386015711714,2016-05-01,2026-05-01,219,34.80519554773205,89.55557408738851,96.83,48.41,1.77,271,9
2413589693353905,2013-01-01,2023-01-01,585,52.13770214737412,89.65746584690102,23.65,11.82,0.09,818,8
2720003486451833,2020-06-01,2030-06-01,606,71.61506742231936,27.262400073353376,44.29,22.14,0.49,516,1
2711954198763512,2018-01-01,2028-01-01,846,38.019561878585705,39.88227808969005,60.12,30.06,2.13,981,7
4812135247871258,2018-08-01,2028-08-01,213,53.99571302805596,84.20332943764213,54.49,27.25,2.49,210,2
2288167046861114,2017-05-01,2027-05-01,576,11.043186341110268,28.918744629594983,34.43,17.21,1.0,515,9
5209536621953687,2022-11-01,2032-11-01,5,23.906638407502967,75.80404210112165,77.2,38.6,1.25,135,2
4467413075384183,2018-06-01,2028-06-01,201,10.80445593764071,47.84910701071892,60.63,30.32,2.17,590,9
4029702135569093,2015-07-01,2025-07-01,755,38.816992620652194,64.32882184423532,48.53,24.27,2.18,912,4
2288268687640195,2014-10-01,2024-10-01,854,41.41410682156662,95.79458599261376,56.41,28.2,2.42,679,1
5122050938694848,2015-02-01,2025-02-01,495,76.05756424552823,15.44922040049258,51.29,25.64,1.72,360,2
4750954654084245,2018-12-01,2028-12-01,607,4.818601239329623,36.005046590097834,95.9,47.95,2.0,91,2
5264890901001671,2019-05-01,2029-05-01,184,42.4130671302386,73.64442356247228,93.76,46.88,3.7,200,3
4681024808557803,2013-03-01,2023-03-01,244,82.02533189448897,64.87471138950181,44.8,22.4,1.83,811,1
2708253208316816,2019-11-01,2029-11-01,360,96.54486346006212,91.5814348190744,52.77,26.39,3.18,573,4
4652444544608386,2019-01-01,2029-01-01,179,41.719341856457646,16.02256009765063,21.24,10.62,1.67,755,4
4111161528098856,2014-12-01,2024-12-01,656,61.500722669916975,99.00538501042632,18.31,9.15,2.07,508,1
2280535722892066,2017-11-01,2027-11-01,157,54.48010852760984,12.564349241231398,32.52,16.26,0.96,734,2
4760049082404335,2018-04-01,2028-04-01,48,22.048620907017536,18.64382621442545,79.06,39.53,1.4,46,1
2272732300857666,2019-08-01,2029-08-01,567,72.64617151130048,99.18099513493634,14.42,7.21,1.61,308,9
4428617892571404,2015-02-01,2025-02-01,503,68.47251638810046,21.208123747737773,27.7,13.85,1.13,7,7
2704178376591532,2021-10-01,2031-10-01,201,69.16434019733182,79.50115369284704,20.52,10.26,0.42,659,9
4019453911776666,2018-09-01,2028-09-01,52,86.7702097919239,70.76205857405353,15.09,7.54,3.1,866,1
4785072081155626,2020-04-01,2030-04-01,60,78.20280876703859,70.87446977429764,8.44,4.22,1.21,963,3
5294976987313793,2020-05-01,2030-05-01,166,35.92087469826903,82.3552226611819,82.97,41.48,1.91,615,6
4646136847488362,2013-03-01,2023-03-01,765,80.4437207679505,27.875987241455302,25.02,12.51,3.83,971,3
4969691557924997,2014-05-01,2024-05-01,251,39.65427823212701,62.20867002278735,86.92,43.46,3.8,730,9
2717535852386007,2016-05-01,2026-05-01,44,0.6877962219649314,21.244727719547296,68.03,34.02,1.64,790,6
5533095849825448,2022-08-01,2032-08-01,481,18.188008439914483,34.56672833238632,90.19,45.09,1.9,330,4
4182070669010790,2015-03-01,2025-03-01,372,69.17201141346888,66.13426789447244,8.65,4.33,1.47,646,1
2714115630295599,2019-10-01,2029-10-01,363,44.25773459328154,4.836271104878087,82.95,41.48,3.31,117,5
2706387829456510,2014-07-01,2024-07-01,810,38.432664715968166,67.96472826930699,25.73,12.87,3.8,84,4
4781367500942149,2014-05-01,2024-05-01,52,67.73931298888728,56.57815548409963,93.27,46.63,1.55,528,2
4156756650518864,2013-04-01,2023-04-01,167,61.44994602551925,89.24690939520117,12.47,6.24,1.32,802,5
2253039429045881,2019-10-01,2029-10-01,792,34.80955931682881,37.17392949063303,5.13,2.56,1.2,77,8
2258096244063064,2015-02-01,2025-02-01,447,47.22818041629817,88.0156737921485,25.5,12.75,2.71,779,1
2297111483753748,2019-03-01,2029-03-01,843,34.060416658129164,7.171188884765101,43.91,21.95,1.24,795,2
2333414111593197,2019-03-01,2029-03-01,256,26.982072012821437,82.5049410180062,52.33,26.16,0.31,566,1
5179866177067368,2021-09-01,2031-09-01,205,45.83235945875754,35.121938734878086,13.91,6.96,1.94,649,6
4422241983063233,2020-04-01,2030-04-01,540,20.42564679363964,62.6802630064844,39.08,19.54,3.98,857,1
2718664693656185,2016-12-01,2026-12-01,359,31.55331806631355,10.662361893659789,39.85,19.93,0.4,126,3
2700378912139747,2016-12-01,2026-12-01,699,80.01375827520759,24.16589208191852,11.46,5.73,1.27,503,7
4969653287101221,2020-02-01,2030-02-01,916,61.18528947223795,13.949386065204184,32.75,16.38,1.47,198,3
4417268080815717,2015-06-01,2025-06-01,901,59.48473795019096,73.88666771330327,8.08,4.04,2.63,367,8
2682904579271473,2015-04-01,2025-04-01,463,10.024556372287662,1.6592480632597884,67.86,33.93,2.41,913,1
4110825559895346,2016-06-01,2026-06-01,961,16.577454016327575,94.56981470002825,85.75,42.88,2.68,345,4
4194232154013152,2016-08-01,2026-08-01,506,35.34731920607206,31.56332153671523,51.65,25.82,1.28,426,4
5556862110225802,2016-12-01,2026-12-01,56,46.39324866883362,97.2005329631537,62.81,31.41,1.4,873,7
4059377756919837,2015-03-01,2025-03-01,102,6.9394085904183385,8.987685173616066,62.09,31.05,1.36,537,10
4027729108450789,2019-06-01,2029-06-01,43,74.15661084668295,54.66772648973117,89.03,44.52,2.22,918,7
4844663453372200,2014-04-01,2024-04-01,91,16.98810060507353,19.497519990028923,89.59,44.8,3.0,496,6
4731922760759889,2021-01-01,2031-01-01,865,58.31302190995835,73.02217177572491,39.66,19.83,2.56,96,3
2264534514668867,2018-12-01,2028-12-01,834,65.65627023996524,90.69855184382438,21.03,10.52,3.87,180,8
2280249724399209,2014-11-01,2024-11-01,166,61.5985450260179,18.802473461541613,38.76,19.38,3.14,53,9
5562359605302610,2022-01-01,2032-01-01,402,73.71324139566391,3.671294348306664,50.1,25.05,1.35,846,10
2240873089720730,2022-05-01,2032-05-01,277,44.90377603699617,45.930368821307376,12.31,6.16,2.68,300,5
4529060320203266,2018-05-01,2028-05-01,97,32.16699896595486,84.8042089601484,74.24,37.12,0.38,760,9
2263161172400507,2017-11-01,2027-11-01,556,60.642905965959,0.9197051616629648,14.64,7.32,2.65,862,6
4062397265273547,2016-05-01,2026-05-01,520,90.07018640112585,42.17209268734554,31.3,15.65,2.37,717,8
4790320204179293,2014-01-01,2024-01-01,117,65.87077755008761,49.8195716453139,57.76,28.88,2.88,852,9
