Unnamed: 0,TXN_ID,TX_DATETIME,CARD_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TXN_TYPE_ID,M_ID
7895,202207021508314379402654235111042,2022-07-02 15:08:31,4379402654235111,42,8.5,2732911,31,2,5
7896,202207031230454379402654235111098,2022-07-03 12:30:45,4379402654235111,98,7.78,2809845,32,2,8
7897,202207031159254379402654235111011,2022-07-03 11:59:25,4379402654235111,11,2.64,2807965,32,2,11
7898,202207031742304379402654235111040,2022-07-03 17:42:30,4379402654235111,40,7.86,2828550,32,2,4
7899,202207041355024379402654235111011,2022-07-04 13:55:02,4379402654235111,11,19.39,2901302,33,2,9
7900,202207041020164379402654235111003,2022-07-04 10:20:16,4379402654235111,3,5.37,2888416,33,2,9
7901,202207041750494379402654235111063,2022-07-04 17:50:49,4379402654235111,63,15.54,2915449,33,1,2
7902,202207051322124379402654235111040,2022-07-05 13:22:12,4379402654235111,40,12.26,2985732,34,2,10
7903,202207051714594379402654235111024,2022-07-05 17:14:59,4379402654235111,24,10.25,2999699,34,2,11
7904,202207051320084379402654235111075,2022-07-05 13:20:08,4379402654235111,75,6.75,2985608,34,2,2
7905,202207051040554379402654235111095,2022-07-05 10:40:55,4379402654235111,95,11.62,2976055,34,2,8
7906,202207051136284379402654235111025,2022-07-05 11:36:28,4379402654235111,25,18.76,2979388,34,2,9
7907,202207050819084379402654235111010,2022-07-05 08:19:08,4379402654235111,10,5.86,2967548,34,2,11
7908,202207051113304379402654235111040,2022-07-05 11:13:30,4379402654235111,40,12.09,2978010,34,2,4
7909,202207052227594379402654235111067,2022-07-05 22:27:59,4379402654235111,67,14.28,3018479,34,2,3
7910,202207060555034379402654235111033,2022-07-06 05:55:03,4379402654235111,33,21.79,3045303,35,2,3
7911,202207061308424379402654235111011,2022-07-06 13:08:42,4379402654235111,11,13.83,3071322,35,2,11
7912,202207060147084379402654235111073,2022-07-06 01:47:08,4379402654235111,73,10.7,3030428,35,2,9
7913,202207061651124379402654235111088,2022-07-06 16:51:12,4379402654235111,88,8.31,3084672,35,2,5
7914,202207070817204379402654235111050,2022-07-07 08:17:20,4379402654235111,50,15.22,3140240,36,2,1
7915,202207071208304379402654235111077,2022-07-07 12:08:30,4379402654235111,77,15.96,3154110,36,1,2
7916,202207080550084379402654235111072,2022-07-08 05:50:08,4379402654235111,72,12.59,3217808,37,2,12
7917,202207080908584379402654235111011,2022-07-08 09:08:58,4379402654235111,11,9.67,3229738,37,2,5
7918,202207081023504379402654235111042,2022-07-08 10:23:50,4379402654235111,42,6.58,3234230,37,2,12
7919,202207091051234379402654235111072,2022-07-09 10:51:23,4379402654235111,72,12.86,3322283,38,2,13
7920,202207100706144379402654235111043,2022-07-10 07:06:14,4379402654235111,43,12.43,3395174,39,2,6
7921,202207101751364379402654235111056,2022-07-10 17:51:36,4379402654235111,56,12.83,3433896,39,2,13
7922,202207100804374379402654235111056,2022-07-10 08:04:37,4379402654235111,56,11.66,3398677,39,2,10
7923,202207101737124379402654235111043,2022-07-10 17:37:12,4379402654235111,43,15.6,3433032,39,1,7
7924,202207101607064379402654235111084,2022-07-10 16:07:06,4379402654235111,84,13.07,3427626,39,2,6
7925,202207111309274379402654235111065,2022-07-11 13:09:27,4379402654235111,65,13.73,3503367,40,2,9
7926,202207110542564379402654235111011,2022-07-11 05:42:56,4379402654235111,11,8.8,3476576,40,2,13
7927,202207112158524379402654235111049,2022-07-11 21:58:52,4379402654235111,49,8.71,3535132,40,2,11
7928,202207111145124379402654235111033,2022-07-11 11:45:12,4379402654235111,33,16.94,3498312,40,1,3
7929,202207121029124379402654235111016,2022-07-12 10:29:12,4379402654235111,16,3.02,3580152,41,2,6
7930,202207121837164379402654235111016,2022-07-12 18:37:16,4379402654235111,16,11.16,3609436,41,2,8
7931,202207120946034379402654235111016,2022-07-12 09:46:03,4379402654235111,16,12.31,3577563,41,2,1
7932,202207121630434379402654235111011,2022-07-12 16:30:43,4379402654235111,11,1.72,3601843,41,2,9
7933,202207130646134379402654235111065,2022-07-13 06:46:13,4379402654235111,65,13.66,3653173,42,1,11
7934,202207130743064379402654235111056,2022-07-13 07:43:06,4379402654235111,56,4.92,3656586,42,2,8
7935,202207131924054379402654235111098,2022-07-13 19:24:05,4379402654235111,98,7.18,3698645,42,1,7
7936,202207131448454379402654235111051,2022-07-13 14:48:45,4379402654235111,51,9.85,3682125,42,2,1
7937,202207131728164379402654235111065,2022-07-13 17:28:16,4379402654235111,65,8.37,3691696,42,2,7
7938,202207131430394379402654235111012,2022-07-13 14:30:39,4379402654235111,12,15.04,3681039,42,2,12
7939,202207131110574379402654235111040,2022-07-13 11:10:57,4379402654235111,40,4.03,3669057,42,2,2
7940,202207132057254379402654235111085,2022-07-13 20:57:25,4379402654235111,85,14.81,3704245,42,2,10
7941,202207131237424379402654235111016,2022-07-13 12:37:42,4379402654235111,16,15.23,3674262,42,1,1
7942,202207131411304379402654235111040,2022-07-13 14:11:30,4379402654235111,40,7.27,3679890,42,2,7
7943,202207142042374379402654235111077,2022-07-14 20:42:37,4379402654235111,77,20.24,3789757,43,2,11
7944,202207151748034379402654235111073,2022-07-15 17:48:03,4379402654235111,73,16.15,3865683,44,2,4
7945,202207161219354379402654235111052,2022-07-16 12:19:35,4379402654235111,52,8.99,3932375,45,2,7
7946,202207160641054379402654235111031,2022-07-16 06:41:05,4379402654235111,31,13.65,3912065,45,2,6
7947,202207161141244379402654235111009,2022-07-16 11:41:24,4379402654235111,9,9.93,3930084,45,2,9
7948,202207172123364379402654235111030,2022-07-17 21:23:36,4379402654235111,30,17.49,4051416,46,2,5
7949,202207171249324379402654235111084,2022-07-17 12:49:32,4379402654235111,84,5.02,4020572,46,2,3
7950,202207170215224379402654235111072,2022-07-17 02:15:22,4379402654235111,72,8.5,3982522,46,2,9
7951,202207181959434379402654235111011,2022-07-18 19:59:43,4379402654235111,11,14.22,4132783,47,2,8
7952,202207181336114379402654235111073,2022-07-18 13:36:11,4379402654235111,73,18.66,4109771,47,2,5
7953,202207180543304379402654235111040,2022-07-18 05:43:30,4379402654235111,40,12.85,4081410,47,2,4
7954,202207181537504379402654235111062,2022-07-18 15:37:50,4379402654235111,62,9.7,4117070,47,2,4
7955,202207191155314379402654235111016,2022-07-19 11:55:31,4379402654235111,16,8.36,4190131,48,2,9
7956,202207190829594379402654235111065,2022-07-19 08:29:59,4379402654235111,65,10.47,4177799,48,2,13
7957,202207191603114379402654235111033,2022-07-19 16:03:11,4379402654235111,33,12.94,4204991,48,2,7
7958,202207200418314379402654235111016,2022-07-20 04:18:31,4379402654235111,16,6.38,4249111,49,2,8
7959,202207201201074379402654235111030,2022-07-20 12:01:07,4379402654235111,30,10.2,4276867,49,2,8
7960,202207201606014379402654235111088,2022-07-20 16:06:01,4379402654235111,88,15.35,4291561,49,2,9
7961,202207201112474379402654235111052,2022-07-20 11:12:47,4379402654235111,52,15.39,4273967,49,1,5
7962,202207211052454379402654235111075,2022-07-21 10:52:45,4379402654235111,75,7.28,4359165,50,2,11
7963,202207211131454379402654235111015,2022-07-21 11:31:45,4379402654235111,15,15.51,4361505,50,2,7
7964,202207211010254379402654235111049,2022-07-21 10:10:25,4379402654235111,49,3.91,4356625,50,2,13
7965,202207211513274379402654235111049,2022-07-21 15:13:27,4379402654235111,49,15.59,4374807,50,2,3
7966,202207211410594379402654235111072,2022-07-21 14:10:59,4379402654235111,72,11.61,4371059,50,2,9
7967,202207220741384379402654235111019,2022-07-22 07:41:38,4379402654235111,19,19.23,4434098,51,2,13
7968,202207221037164379402654235111003,2022-07-22 10:37:16,4379402654235111,3,12.25,4444636,51,2,9
7969,202207231417444379402654235111012,2022-07-23 14:17:44,4379402654235111,12,6.41,4544264,52,2,3
7970,202207230932444379402654235111056,2022-07-23 09:32:44,4379402654235111,56,10.39,4527164,52,2,7
7971,202207231204534379402654235111095,2022-07-23 12:04:53,4379402654235111,95,14.04,4536293,52,2,12
7972,202207232317214379402654235111056,2022-07-23 23:17:21,4379402654235111,56,20.77,4576641,52,2,4
7973,202207241440204379402654235111055,2022-07-24 14:40:20,4379402654235111,55,13.68,4632020,53,2,3
7974,202207241045294379402654235111085,2022-07-24 10:45:29,4379402654235111,85,18.19,4617929,53,2,8
7975,202207250746544379402654235111095,2022-07-25 07:46:54,4379402654235111,95,19.3,4693614,54,2,7
7976,202207250844554379402654235111073,2022-07-25 08:44:55,4379402654235111,73,8.11,4697095,54,2,7
7977,202207260544414379402654235111065,2022-07-26 05:44:41,4379402654235111,65,5.75,4772681,55,2,6
7978,202207260512174379402654235111030,2022-07-26 05:12:17,4379402654235111,30,1.0,4770737,55,2,5
7979,202207271147544379402654235111030,2022-07-27 11:47:54,4379402654235111,30,14.76,4880874,56,2,11
7980,202207271909224379402654235111021,2022-07-27 19:09:22,4379402654235111,21,5.51,4907362,56,2,13
7981,202207270810414379402654235111019,2022-07-27 08:10:41,4379402654235111,19,16.05,4867841,56,2,3
7982,202207272343134379402654235111003,2022-07-27 23:43:13,4379402654235111,3,8.6,4923793,56,2,5
7983,202207271823254379402654235111050,2022-07-27 18:23:25,4379402654235111,50,2.9,4904605,56,2,1
7984,202207271207304379402654235111043,2022-07-27 12:07:30,4379402654235111,43,6.0,4882050,56,2,6
7985,202207270728154379402654235111003,2022-07-27 07:28:15,4379402654235111,3,16.45,4865295,56,1,7
7986,202207270441104379402654235111077,2022-07-27 04:41:10,4379402654235111,77,4.14,4855270,56,2,3
7987,202207280347204379402654235111029,2022-07-28 03:47:20,4379402654235111,29,8.66,4938440,57,2,6
7988,202207281109014379402654235111088,2022-07-28 11:09:01,4379402654235111,88,11.16,4964941,57,2,5
7989,202207290831534379402654235111016,2022-07-29 08:31:53,4379402654235111,16,8.78,5041913,58,2,9
7990,202207290712244379402654235111021,2022-07-29 07:12:24,4379402654235111,21,8.09,5037144,58,2,10
7991,202207291549294379402654235111025,2022-07-29 15:49:29,4379402654235111,25,8.79,5068169,58,2,10
7992,202207291124064379402654235111077,2022-07-29 11:24:06,4379402654235111,77,8.42,5052246,58,2,4
7993,202207300727204379402654235111008,2022-07-30 07:27:20,4379402654235111,8,7.66,5124440,59,2,1
7994,202207301832194379402654235111011,2022-07-30 18:32:19,4379402654235111,11,8.31,5164339,59,2,3
7995,202207301448124379402654235111015,2022-07-30 14:48:12,4379402654235111,15,10.4,5150892,59,1,11
7996,202207311539204379402654235111014,2022-07-31 15:39:20,4379402654235111,14,16.89,5240360,60,2,6
7997,202207311159204379402654235111056,2022-07-31 11:59:20,4379402654235111,56,8.62,5227160,60,2,5
7998,202207311822554379402654235111077,2022-07-31 18:22:55,4379402654235111,77,9.06,5250175,60,2,8
7999,202208011520264379402654235111073,2022-08-01 15:20:26,4379402654235111,73,7.84,5325626,61,2,12
8000,202208011214384379402654235111010,2022-08-01 12:14:38,4379402654235111,10,5.68,5314478,61,2,8
8001,202208012109454379402654235111095,2022-08-01 21:09:45,4379402654235111,95,22.37,5346585,61,2,13
8002,202208011407284379402654235111043,2022-08-01 14:07:28,4379402654235111,43,19.25,5321248,61,2,1
8003,202208011526284379402654235111056,2022-08-01 15:26:28,4379402654235111,56,11.1,5325988,61,2,11
8004,202208010644334379402654235111016,2022-08-01 06:44:33,4379402654235111,16,13.73,5294673,61,2,5
8005,202208020610214379402654235111040,2022-08-02 06:10:21,4379402654235111,40,7.03,5379021,62,2,6
8006,202208021445284379402654235111095,2022-08-02 14:45:28,4379402654235111,95,9.75,5409928,62,2,5
8007,202208021624234379402654235111021,2022-08-02 16:24:23,4379402654235111,21,20.03,5415863,62,2,8
8008,202208030751444379402654235111091,2022-08-03 07:51:44,4379402654235111,91,4.86,5471504,63,2,8
8009,202208031158034379402654235111011,2022-08-03 11:58:03,4379402654235111,11,2.08,5486283,63,2,11
8010,202208041610514379402654235111049,2022-08-04 16:10:51,4379402654235111,49,8.28,5587851,64,1,7
8011,202208041330334379402654235111077,2022-08-04 13:30:33,4379402654235111,77,0.35,5578233,64,2,12
8012,202208050211034379402654235111087,2022-08-05 02:11:03,4379402654235111,87,10.66,5623863,65,2,11
8013,202208061854514379402654235111049,2022-08-06 18:54:51,4379402654235111,49,3.75,5770491,66,2,3
8014,202208061449274379402654235111098,2022-08-06 14:49:27,4379402654235111,98,10.45,5755767,66,2,8
8015,202208061258274379402654235111091,2022-08-06 12:58:27,4379402654235111,91,9.44,5749107,66,2,13
8016,202208060919204379402654235111042,2022-08-06 09:19:20,4379402654235111,42,8.2,5735960,66,2,13
8017,202208061126524379402654235111008,2022-08-06 11:26:52,4379402654235111,8,5.5,5743612,66,2,9
8018,202208070912054379402654235111009,2022-08-07 09:12:05,4379402654235111,9,11.24,5821925,67,2,5
8019,202208071502054379402654235111029,2022-08-07 15:02:05,4379402654235111,29,0.67,5842925,67,2,7
8020,202208071536014379402654235111015,2022-08-07 15:36:01,4379402654235111,15,6.36,5844961,67,1,5
8021,202208072036064379402654235111025,2022-08-07 20:36:06,4379402654235111,25,9.1,5862966,67,2,12
8022,202208071315564379402654235111008,2022-08-07 13:15:56,4379402654235111,8,5.21,5836556,67,2,1
8023,202208080942324379402654235111021,2022-08-08 09:42:32,4379402654235111,21,18.91,5910152,68,2,8
8024,202208080737594379402654235111011,2022-08-08 07:37:59,4379402654235111,11,8.99,5902679,68,2,10
8025,202208081930574379402654235111024,2022-08-08 19:30:57,4379402654235111,24,10.41,5945457,68,2,3
8026,202208082159454379402654235111084,2022-08-08 21:59:45,4379402654235111,84,8.58,5954385,68,2,5
8027,202208091547224379402654235111015,2022-08-09 15:47:22,4379402654235111,15,8.98,6018442,69,2,2
8028,202208090804054379402654235111021,2022-08-09 08:04:05,4379402654235111,21,11.71,5990645,69,2,13
8029,202208090416194379402654235111063,2022-08-09 04:16:19,4379402654235111,63,5.03,5976979,69,2,7
8030,202208101259564379402654235111040,2022-08-10 12:59:56,4379402654235111,40,15.24,6094796,70,2,6
8031,202208100535404379402654235111055,2022-08-10 05:35:40,4379402654235111,55,5.81,6068140,70,2,9
8032,202208101311334379402654235111052,2022-08-10 13:11:33,4379402654235111,52,11.27,6095493,70,2,3
8033,202208100908164379402654235111031,2022-08-10 09:08:16,4379402654235111,31,7.13,6080896,70,2,9
8034,202208101508564379402654235111087,2022-08-10 15:08:56,4379402654235111,87,18.39,6102536,70,2,2
8035,202208101123174379402654235111040,2022-08-10 11:23:17,4379402654235111,40,9.84,6088997,70,2,2
8036,202208101646264379402654235111019,2022-08-10 16:46:26,4379402654235111,19,7.41,6108386,70,2,4
8037,202208110414094379402654235111043,2022-08-11 04:14:09,4379402654235111,43,15.66,6149649,71,4,9
8038,202208111134324379402654235111033,2022-08-11 11:34:32,4379402654235111,33,11.08,6176072,71,2,7
8039,202208121952434379402654235111056,2022-08-12 19:52:43,4379402654235111,56,4.7,6292363,72,2,4
8040,202208120700344379402654235111021,2022-08-12 07:00:34,4379402654235111,21,12.05,6246034,72,2,2
8041,202208121102484379402654235111024,2022-08-12 11:02:48,4379402654235111,24,7.47,6260568,72,2,5
8042,202208130528304379402654235111067,2022-08-13 05:28:30,4379402654235111,67,4.55,6326910,73,1,2
8043,202208131324354379402654235111024,2022-08-13 13:24:35,4379402654235111,24,9.64,6355475,73,3,2
8044,202208141252354379402654235111042,2022-08-14 12:52:35,4379402654235111,42,9.07,6439955,74,1,7
8045,202208140611394379402654235111065,2022-08-14 06:11:39,4379402654235111,65,0.51,6415899,74,2,12
8046,202208141712124379402654235111072,2022-08-14 17:12:12,4379402654235111,72,14.34,6455532,74,1,10
8047,202208142223104379402654235111067,2022-08-14 22:23:10,4379402654235111,67,7.24,6474190,74,2,2
8048,202208151404424379402654235111042,2022-08-15 14:04:42,4379402654235111,42,6.47,6530682,75,2,11
8049,202208150025404379402654235111043,2022-08-15 00:25:40,4379402654235111,43,8.79,6481540,75,2,8
8050,202208150755334379402654235111085,2022-08-15 07:55:33,4379402654235111,85,10.34,6508533,75,2,10
8051,202208150719324379402654235111065,2022-08-15 07:19:32,4379402654235111,65,3.58,6506372,75,2,2
8052,202208160816344379402654235111072,2022-08-16 08:16:34,4379402654235111,72,4.03,6596194,76,2,4
8053,202208162006304379402654235111055,2022-08-16 20:06:30,4379402654235111,55,11.66,6638790,76,2,2
8054,202208170823464379402654235111067,2022-08-17 08:23:46,4379402654235111,67,6.26,6683026,77,2,7
8055,202208171347524379402654235111066,2022-08-17 13:47:52,4379402654235111,66,15.71,6702472,77,2,11
8056,202208181013044379402654235111015,2022-08-18 10:13:04,4379402654235111,15,14.79,6775984,78,2,8
8057,202208191319014379402654235111040,2022-08-19 13:19:01,4379402654235111,40,7.07,6873541,79,2,7
8058,202208190826584379402654235111087,2022-08-19 08:26:58,4379402654235111,87,10.52,6856018,79,2,2
8059,202208202315344379402654235111025,2022-08-20 23:15:34,4379402654235111,25,13.53,6995734,80,3,2
8060,202208200725204379402654235111033,2022-08-20 07:25:20,4379402654235111,33,7.63,6938720,80,1,3
8061,202208200404194379402654235111030,2022-08-20 04:04:19,4379402654235111,30,13.31,6926659,80,1,1
8062,202208201748334379402654235111067,2022-08-20 17:48:33,4379402654235111,67,8.18,6976113,80,2,9
8063,202208201556224379402654235111098,2022-08-20 15:56:22,4379402654235111,98,10.65,6969382,80,2,10
8064,202208211146404379402654235111024,2022-08-21 11:46:40,4379402654235111,24,8.52,7040800,81,2,8
8065,202208211359324379402654235111051,2022-08-21 13:59:32,4379402654235111,51,13.07,7048772,81,2,7
8066,202208211250224379402654235111009,2022-08-21 12:50:22,4379402654235111,9,15.92,7044622,81,2,10
8067,202208220719314379402654235111052,2022-08-22 07:19:31,4379402654235111,52,13.21,7111171,82,2,11
8068,202208231626374379402654235111030,2022-08-23 16:26:37,4379402654235111,30,6.69,7230397,83,2,2
8069,202208231058494379402654235111063,2022-08-23 10:58:49,4379402654235111,63,19.22,7210729,83,2,11
8070,202208230853234379402654235111063,2022-08-23 08:53:23,4379402654235111,63,8.88,7203203,83,2,10
8071,202208231850094379402654235111043,2022-08-23 18:50:09,4379402654235111,43,12.16,7239009,83,2,7
8072,202208231441164379402654235111009,2022-08-23 14:41:16,4379402654235111,9,9.5,7224076,83,2,12
8073,202208241112224379402654235111040,2022-08-24 11:12:22,4379402654235111,40,5.33,7297942,84,2,6
8074,202208241812404379402654235111077,2022-08-24 18:12:40,4379402654235111,77,8.58,7323160,84,2,5
8075,202208241051574379402654235111063,2022-08-24 10:51:57,4379402654235111,63,3.97,7296717,84,2,2
8076,202208251509034379402654235111014,2022-08-25 15:09:03,4379402654235111,14,9.76,7398543,85,2,12
8077,202208251134234379402654235111003,2022-08-25 11:34:23,4379402654235111,3,9.92,7385663,85,2,1
8078,202208260707024379402654235111030,2022-08-26 07:07:02,4379402654235111,30,12.97,7456022,86,1,4
8079,202208271506144379402654235111077,2022-08-27 15:06:14,4379402654235111,77,4.83,7571174,87,1,3
8080,202208271201544379402654235111043,2022-08-27 12:01:54,4379402654235111,43,6.74,7560114,87,2,12
8081,202208271558494379402654235111008,2022-08-27 15:58:49,4379402654235111,8,13.55,7574329,87,2,5
8082,202208271033324379402654235111024,2022-08-27 10:33:32,4379402654235111,24,14.46,7554812,87,2,11
8083,202208271504394379402654235111095,2022-08-27 15:04:39,4379402654235111,95,15.14,7571079,87,2,5
8084,202208271444164379402654235111029,2022-08-27 14:44:16,4379402654235111,29,10.6,7569856,87,2,5
8085,202208280808334379402654235111049,2022-08-28 08:08:33,4379402654235111,49,22.04,7632513,88,2,12
8086,202208281702204379402654235111095,2022-08-28 17:02:20,4379402654235111,95,2.77,7664540,88,2,2
8087,202208281652324379402654235111050,2022-08-28 16:52:32,4379402654235111,50,8.75,7663952,88,2,11
8088,202208291104044379402654235111065,2022-08-29 11:04:04,4379402654235111,65,6.24,7729444,89,2,10
8089,202208290700194379402654235111072,2022-08-29 07:00:19,4379402654235111,72,6.36,7714819,89,2,10
8090,202208290355574379402654235111003,2022-08-29 03:55:57,4379402654235111,3,5.49,7703757,89,2,13
8091,202208290913544379402654235111085,2022-08-29 09:13:54,4379402654235111,85,16.72,7722834,89,2,12
8092,202208300640344379402654235111087,2022-08-30 06:40:34,4379402654235111,87,17.11,7800034,90,2,4
8093,202208300635054379402654235111010,2022-08-30 06:35:05,4379402654235111,10,12.3,7799705,90,1,6
8094,202208300946194379402654235111042,2022-08-30 09:46:19,4379402654235111,42,19.69,7811179,90,2,9
8095,202208300906524379402654235111021,2022-08-30 09:06:52,4379402654235111,21,8.52,7808812,90,2,10
8096,202208301629124379402654235111098,2022-08-30 16:29:12,4379402654235111,98,13.92,7835352,90,2,2
8097,202208300452144379402654235111030,2022-08-30 04:52:14,4379402654235111,30,13.32,7793534,90,2,12
8098,202208311102054379402654235111085,2022-08-31 11:02:05,4379402654235111,85,5.35,7902125,91,2,13
8099,202208310538364379402654235111050,2022-08-31 05:38:36,4379402654235111,50,11.03,7882716,91,2,2
8100,202208311539154379402654235111003,2022-08-31 15:39:15,4379402654235111,3,18.08,7918755,91,2,4
8101,202209021930454379402654235111051,2022-09-02 19:30:45,4379402654235111,51,1.98,8105445,93,2,13
8102,202209021444404379402654235111021,2022-09-02 14:44:40,4379402654235111,21,13.67,8088280,93,1,12
8103,202209020757464379402654235111010,2022-09-02 07:57:46,4379402654235111,10,8.72,8063866,93,2,3
8104,202209030913444379402654235111067,2022-09-03 09:13:44,4379402654235111,67,11.5,8154824,94,1,3
8105,202209032158304379402654235111010,2022-09-03 21:58:30,4379402654235111,10,10.37,8200710,94,2,6
8106,202209031318124379402654235111011,2022-09-03 13:18:12,4379402654235111,11,10.0,8169492,94,2,13
8107,202209031132494379402654235111043,2022-09-03 11:32:49,4379402654235111,43,0.54,8163169,94,2,6
8108,202209041932504379402654235111055,2022-09-04 19:32:50,4379402654235111,55,18.25,8278370,95,2,11
8109,202209041806524379402654235111015,2022-09-04 18:06:52,4379402654235111,15,0.84,8273212,95,2,5
8110,202209040113204379402654235111021,2022-09-04 01:13:20,4379402654235111,21,9.52,8212400,95,2,8
8111,202209041020244379402654235111065,2022-09-04 10:20:24,4379402654235111,65,19.45,8245224,95,2,2
8112,202209051004274379402654235111033,2022-09-05 10:04:27,4379402654235111,33,7.97,8330667,96,2,5
8113,202209051341134379402654235111010,2022-09-05 13:41:13,4379402654235111,10,8.94,8343673,96,2,12
8114,202209052038204379402654235111030,2022-09-05 20:38:20,4379402654235111,30,5.32,8368700,96,2,2
8115,202209050951124379402654235111075,2022-09-05 09:51:12,4379402654235111,75,17.01,8329872,96,2,12
8116,202209061841164379402654235111008,2022-09-06 18:41:16,4379402654235111,8,15.08,8448076,97,2,4
8117,202209071602514379402654235111051,2022-09-07 16:02:51,4379402654235111,51,15.58,8524971,98,2,13
8118,202209071710354379402654235111011,2022-09-07 17:10:35,4379402654235111,11,5.92,8529035,98,2,1
8119,202209070929164379402654235111010,2022-09-07 09:29:16,4379402654235111,10,12.59,8501356,98,1,5
8120,202209080922334379402654235111010,2022-09-08 09:22:33,4379402654235111,10,19.01,8587353,99,2,3
8121,202209080843554379402654235111008,2022-09-08 08:43:55,4379402654235111,8,6.62,8585035,99,2,12
8122,202209080414054379402654235111084,2022-09-08 04:14:05,4379402654235111,84,14.66,8568845,99,2,6
8123,202209080611294379402654235111084,2022-09-08 06:11:29,4379402654235111,84,7.81,8575889,99,2,3
8124,202206010456074083172788957982053,2022-06-01 04:56:07,4083172788957982,53,4.27,17767,0,2,4
8125,202206011731334083172788957982078,2022-06-01 17:31:33,4083172788957982,78,51.82,63093,0,2,7
8126,202206020847284083172788957982089,2022-06-02 08:47:28,4083172788957982,89,21.8,118048,1,2,3
8127,202206021208244083172788957982049,2022-06-02 12:08:24,4083172788957982,49,41.32,130104,1,2,7
8128,202206020324224083172788957982016,2022-06-02 03:24:22,4083172788957982,16,30.64,98662,1,2,11
8129,202206020415234083172788957982060,2022-06-02 04:15:23,4083172788957982,60,30.18,101723,1,2,11
8130,202206031350524083172788957982068,2022-06-03 13:50:52,4083172788957982,68,8.78,222652,2,2,2
8131,202206031403324083172788957982007,2022-06-03 14:03:32,4083172788957982,7,51.1,223412,2,2,12
8132,202206030854384083172788957982015,2022-06-03 08:54:38,4083172788957982,15,64.18,204878,2,2,10
8133,202206030901384083172788957982088,2022-06-03 09:01:38,4083172788957982,88,24.37,205298,2,2,7
8134,202206041124364083172788957982002,2022-06-04 11:24:36,4083172788957982,2,34.3,300276,3,2,12
8135,202206040938314083172788957982025,2022-06-04 09:38:31,4083172788957982,25,49.01,293911,3,2,6
8136,202206041513004083172788957982059,2022-06-04 15:13:00,4083172788957982,59,25.2,313980,3,2,2
8137,202206040719334083172788957982025,2022-06-04 07:19:33,4083172788957982,25,29.56,285573,3,2,8
8138,202206051111024083172788957982060,2022-06-05 11:11:02,4083172788957982,60,72.78,385862,4,2,8
8139,202206051651044083172788957982010,2022-06-05 16:51:04,4083172788957982,10,14.12,406264,4,2,4
8140,202206061114054083172788957982015,2022-06-06 11:14:05,4083172788957982,15,43.58,472445,5,2,13
8141,202206070654354083172788957982032,2022-06-07 06:54:35,4083172788957982,32,57.5,543275,6,2,9
8142,202206071248424083172788957982053,2022-06-07 12:48:42,4083172788957982,53,70.52,564522,6,2,11
8143,202206071054244083172788957982036,2022-06-07 10:54:24,4083172788957982,36,49.78,557664,6,2,12
8144,202206081210204083172788957982045,2022-06-08 12:10:20,4083172788957982,45,76.65,648620,7,2,5
8145,202206081537234083172788957982082,2022-06-08 15:37:23,4083172788957982,82,38.87,661043,7,1,3
8146,202206081834544083172788957982015,2022-06-08 18:34:54,4083172788957982,15,64.25,671694,7,2,5
8147,202206081845304083172788957982078,2022-06-08 18:45:30,4083172788957982,78,2.56,672330,7,2,9
8148,202206081313454083172788957982036,2022-06-08 13:13:45,4083172788957982,36,83.96,652425,7,2,2
8149,202206082140574083172788957982011,2022-06-08 21:40:57,4083172788957982,11,42.66,682857,7,2,5
8150,202206090843294083172788957982010,2022-06-09 08:43:29,4083172788957982,10,42.11,722609,8,2,3
8151,202206091423414083172788957982041,2022-06-09 14:23:41,4083172788957982,41,39.66,743021,8,2,2
8152,202206090819484083172788957982066,2022-06-09 08:19:48,4083172788957982,66,38.57,721188,8,2,12
8153,202206101050094083172788957982049,2022-06-10 10:50:09,4083172788957982,49,23.36,816609,9,2,2
8154,202206100942574083172788957982071,2022-06-10 09:42:57,4083172788957982,71,75.24,812577,9,2,8
8155,202206110802114083172788957982066,2022-06-11 08:02:11,4083172788957982,66,46.11,892931,10,2,5
8156,202206111422554083172788957982020,2022-06-11 14:22:55,4083172788957982,20,57.13,915775,10,2,13
8157,202206111603214083172788957982078,2022-06-11 16:03:21,4083172788957982,78,17.78,921801,10,2,11
8158,202206112024514083172788957982016,2022-06-11 20:24:51,4083172788957982,16,28.64,937491,10,2,7
8159,202206121011154083172788957982007,2022-06-12 10:11:15,4083172788957982,7,47.49,987075,11,2,12
8160,202206121543204083172788957982068,2022-06-12 15:43:20,4083172788957982,68,37.13,1007000,11,2,10
8161,202206120834594083172788957982066,2022-06-12 08:34:59,4083172788957982,66,52.31,981299,11,2,13
8162,202206120618484083172788957982074,2022-06-12 06:18:48,4083172788957982,74,22.91,973128,11,2,13
8163,202206131052584083172788957982094,2022-06-13 10:52:58,4083172788957982,94,9.97,1075978,12,2,10
8164,202206132027334083172788957982095,2022-06-13 20:27:33,4083172788957982,95,79.09,1110453,12,2,1
8165,202206141512484083172788957982049,2022-06-14 15:12:48,4083172788957982,49,27.91,1177968,13,2,10
8166,202206141032464083172788957982011,2022-06-14 10:32:46,4083172788957982,11,42.06,1161166,13,2,3
8167,202206141556064083172788957982089,2022-06-14 15:56:06,4083172788957982,89,54.38,1180566,13,2,9
